[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 8
[INFO: Main      ] Link-layer address: 0012.7408.0008.0808
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:7408:8:808
[INFO: Sky       ] CC2420 CCA threshold -45
source, node_id: 8, sample: 67, mean: 59.299, variance: 1011.590, msg_id: 158 , time: 619390529 #
source, node_id: 8, sample: 53, mean: 59.650, variance: 994.807, msg_id: 159 , time: 622648211 #
source, node_id: 8, sample: 107, mean: 60.409, variance: 1008.441, msg_id: 160 , time: 626648485 #
source, node_id: 8, sample: 39, mean: 59.959, variance: 1007.258, msg_id: 161 , time: 630093657 #
source, node_id: 8, sample: 5, mean: 59.689, variance: 1029.574, msg_id: 162 , time: 634030976 #
source, node_id: 8, sample: 16, mean: 59.529, variance: 1040.969, msg_id: 163 , time: 637054602 #
source, node_id: 8, sample: 69, mean: 59.290, variance: 1030.605, msg_id: 164 , time: 640632766 #
source, node_id: 8, sample: 63, mean: 59.159, variance: 1027.934, msg_id: 165 , time: 644609330 #
source, node_id: 8, sample: 15, mean: 59.040, variance: 1037.078, msg_id: 166 , time: 648702876 #
source, node_id: 8, sample: 74, mean: 58.990, variance: 1035.329, msg_id: 167 , time: 652007791 #
source, node_id: 8, sample: 89, mean: 58.959, variance: 1033.438, msg_id: 168 , time: 656492134 #
source, node_id: 8, sample: 33, mean: 58.819, variance: 1038.727, msg_id: 169 , time: 660499985 #
source, node_id: 8, sample: 40, mean: 59.099, variance: 1020.270, msg_id: 170 , time: 664249772 #
source, node_id: 8, sample: 51, mean: 59.220, variance: 1016.871, msg_id: 171 , time: 667335850 #
source, node_id: 8, sample: 94, mean: 59.659, variance: 1027.924, msg_id: 172 , time: 672226514 #
source, node_id: 8, sample: 67, mean: 60.049, variance: 1018.287, msg_id: 173 , time: 675999747 #
source, node_id: 8, sample: 8, mean: 60.040, variance: 1019.318, msg_id: 174 , time: 679327788 #
source, node_id: 8, sample: 6, mean: 59.349, variance: 1045.807, msg_id: 175 , time: 684054391 #
source, node_id: 8, sample: 77, mean: 59.869, variance: 1036.853, msg_id: 176 , time: 687898348 #
source, node_id: 8, sample: 52, mean: 60.090, variance: 1028.501, msg_id: 177 , time: 691952881 #
source, node_id: 8, sample: 39, mean: 60.360, variance: 1009.750, msg_id: 178 , time: 696187370 #
source, node_id: 8, sample: 9, mean: 59.810, variance: 1035.693, msg_id: 179 , time: 700945042 #
source, node_id: 8, sample: 34, mean: 60.000, variance: 1022.240, msg_id: 180 , time: 704444527 #
source, node_id: 8, sample: 107, mean: 60.229, variance: 1038.517, msg_id: 181 , time: 708281275 #
source, node_id: 8, sample: 22, mean: 59.740, variance: 1051.732, msg_id: 182 , time: 712921848 #
source, node_id: 8, sample: 53, mean: 59.299, variance: 1038.110, msg_id: 183 , time: 717445217 #
source, node_id: 8, sample: 6, mean: 59.049, variance: 1058.447, msg_id: 184 , time: 720523121 #
source, node_id: 8, sample: 104, mean: 59.020, variance: 1055.659, msg_id: 185 , time: 724000010 #
source, node_id: 8, sample: 53, mean: 58.729, variance: 1050.657, msg_id: 186 , time: 727593659 #
source, node_id: 8, sample: 40, mean: 58.500, variance: 1053.930, msg_id: 187 , time: 732398286 #
source, node_id: 8, sample: 95, mean: 58.430, variance: 1048.325, msg_id: 188 , time: 736382726 #
source, node_id: 8, sample: 37, mean: 57.869, variance: 1040.653, msg_id: 189 , time: 739890538 #
source, node_id: 8, sample: 45, mean: 57.639, variance: 1041.230, msg_id: 190 , time: 743140559 #
source, node_id: 8, sample: 42, mean: 57.830, variance: 1031.641, msg_id: 191 , time: 747726455 #
source, node_id: 8, sample: 70, mean: 57.529, variance: 1015.249, msg_id: 192 , time: 752117148 #
source, node_id: 8, sample: 77, mean: 57.330, variance: 1003.420, msg_id: 193 , time: 755390541 #
source, node_id: 8, sample: 82, mean: 57.610, variance: 1009.317, msg_id: 194 , time: 760218626 #
source, node_id: 8, sample: 20, mean: 57.119, variance: 1021.925, msg_id: 195 , time: 764445243 #
source, node_id: 8, sample: 74, mean: 57.700, variance: 1007.529, msg_id: 196 , time: 767788958 #
source, node_id: 8, sample: 104, mean: 57.720, variance: 1009.341, msg_id: 197 , time: 771343875 #
source, node_id: 8, sample: 14, mean: 57.119, variance: 1025.445, msg_id: 198 , time: 775624895 #
source, node_id: 8, sample: 103, mean: 57.569, variance: 1046.284, msg_id: 199 , time: 778867213 #
source, node_id: 8, sample: 47, mean: 57.330, variance: 1045.541, msg_id: 200 , time: 782039012 #
source, node_id: 8, sample: 99, mean: 57.590, variance: 1060.382, msg_id: 201 , time: 786484255 #
source, node_id: 8, sample: 32, mean: 57.159, variance: 1063.714, msg_id: 202 , time: 791421814 #
source, node_id: 8, sample: 8, mean: 56.310, variance: 1074.313, msg_id: 203 , time: 795444977 #
source, node_id: 8, sample: 11, mean: 55.560, variance: 1085.466, msg_id: 204 , time: 800023347 #
source, node_id: 8, sample: 52, mean: 55.909, variance: 1070.601, msg_id: 205 , time: 804999948 #
source, node_id: 8, sample: 23, mean: 55.580, variance: 1081.323, msg_id: 206 , time: 808015519 #
source, node_id: 8, sample: 43, mean: 55.349, variance: 1081.767, msg_id: 207 , time: 812179611 #
source, node_id: 8, sample: 82, mean: 55.299, variance: 1078.850, msg_id: 208 , time: 816210875 #
source, node_id: 8, sample: 15, mean: 54.979, variance: 1094.299, msg_id: 209 , time: 820203050 #
source, node_id: 8, sample: 58, mean: 54.759, variance: 1088.082, msg_id: 210 , time: 825124836 #
source, node_id: 8, sample: 50, mean: 54.599, variance: 1087.020, msg_id: 211 , time: 828320123 #
source, node_id: 8, sample: 11, mean: 54.349, variance: 1102.507, msg_id: 212 , time: 833007735 #
source, node_id: 8, sample: 80, mean: 55.040, variance: 1089.818, msg_id: 213 , time: 837780970 #
source, node_id: 8, sample: 74, mean: 54.720, variance: 1067.341, msg_id: 214 , time: 842109314 #
source, node_id: 8, sample: 102, mean: 55.450, variance: 1082.547, msg_id: 215 , time: 845835946 #
source, node_id: 8, sample: 75, mean: 55.819, variance: 1083.187, msg_id: 216 , time: 850679610 #
source, node_id: 8, sample: 6, mean: 54.849, variance: 1084.807, msg_id: 217 , time: 855593427 #
source, node_id: 8, sample: 92, mean: 54.790, variance: 1079.985, msg_id: 218 , time: 859374933 #
source, node_id: 8, sample: 40, mean: 54.659, variance: 1082.124, msg_id: 219 , time: 864117151 #
source, node_id: 8, sample: 72, mean: 54.500, variance: 1073.989, msg_id: 220 , time: 868788897 #
source, node_id: 8, sample: 53, mean: 54.669, variance: 1070.561, msg_id: 221 , time: 872734274 #
source, node_id: 8, sample: 35, mean: 54.200, variance: 1066.739, msg_id: 222 , time: 877171763 #
source, node_id: 8, sample: 59, mean: 53.979, variance: 1059.739, msg_id: 223 , time: 880695262 #
source, node_id: 8, sample: 37, mean: 53.360, variance: 1041.970, msg_id: 224 , time: 884773299 #
source, node_id: 8, sample: 90, mean: 53.889, variance: 1052.437, msg_id: 225 , time: 889249871 #
source, node_id: 8, sample: 27, mean: 53.209, variance: 1042.306, msg_id: 226 , time: 893843646 #
source, node_id: 8, sample: 96, mean: 53.119, variance: 1033.785, msg_id: 227 , time: 897507725 #
source, node_id: 8, sample: 91, mean: 53.049, variance: 1027.987, msg_id: 228 , time: 901038966 #
source, node_id: 8, sample: 75, mean: 52.729, variance: 1003.597, msg_id: 229 , time: 904531136 #
source, node_id: 8, sample: 14, mean: 51.979, variance: 1004.879, msg_id: 230 , time: 908953027 #
source, node_id: 8, sample: 80, mean: 52.689, variance: 993.754, msg_id: 231 , time: 913648153 #
source, node_id: 8, sample: 76, mean: 53.369, variance: 978.753, msg_id: 232 , time: 917835651 #
source, node_id: 8, sample: 96, mean: 54.000, variance: 992.379, msg_id: 233 , time: 922108419 #
source, node_id: 8, sample: 88, mean: 54.099, variance: 998.170, msg_id: 234 , time: 926233992 #
source, node_id: 8, sample: 83, mean: 54.119, variance: 999.285, msg_id: 235 , time: 931195099 #
source, node_id: 8, sample: 85, mean: 54.750, variance: 998.107, msg_id: 236 , time: 935460535 #
source, node_id: 8, sample: 107, mean: 55.180, variance: 1024.367, msg_id: 237 , time: 939875006 #
source, node_id: 8, sample: 60, mean: 54.750, variance: 1001.547, msg_id: 238 , time: 943156078 #
source, node_id: 8, sample: 73, mean: 55.220, variance: 996.391, msg_id: 239 , time: 947398143 #
