[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 1
[INFO: Main      ] Link-layer address: 0012.7401.0001.0101
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:7401:1:101
[INFO: Sky       ] CC2420 CCA threshold -45
aggregator, node_id: 3, sample: 74.000, missed_samples: 0, msg_ids_in_msg: [1, 1, 1], node_ids_in_msg: [7, 8, 9] , time: 3575424 #
aggregator, node_id: 2, sample: 82.701, missed_samples: 0, msg_ids_in_msg: [306, 308, 314], node_ids_in_msg: [4, 5, 6] , time: 1241561069 #
aggregator, node_id: 2, sample: 24.834, missed_samples: 0, msg_ids_in_msg: [307, 309, 315], node_ids_in_msg: [4, 5, 6] , time: 1245545464 #
aggregator, node_id: 3, sample: 39.092, missed_samples: 2, msg_ids_in_msg: [151, 314, 0], node_ids_in_msg: [7, 8, 0] , time: 1248531321 #
aggregator, node_id: 2, sample: 40.150, missed_samples: 1, msg_ids_in_msg: [308, 310, 316], node_ids_in_msg: [4, 5, 6] , time: 1249032280 #
aggregator, node_id: 2, sample: 33.814, missed_samples: 0, msg_ids_in_msg: [309, 312, 317], node_ids_in_msg: [4, 5, 6] , time: 1252274329 #
aggregator, node_id: 2, sample: 41.287, missed_samples: 0, msg_ids_in_msg: [310, 313, 318], node_ids_in_msg: [4, 5, 6] , time: 1256881395 #
aggregator, node_id: 3, sample: 57.147, missed_samples: 3, msg_ids_in_msg: [151, 316, 0], node_ids_in_msg: [7, 8, 0] , time: 1259263507 #
aggregator, node_id: 2, sample: 31.964, missed_samples: 0, msg_ids_in_msg: [311, 314, 319], node_ids_in_msg: [4, 5, 6] , time: 1261287669 #
aggregator, node_id: 2, sample: 27.958, missed_samples: 0, msg_ids_in_msg: [312, 315, 320], node_ids_in_msg: [4, 5, 6] , time: 1264436110 #
aggregator, node_id: 3, sample: 35.825, missed_samples: 2, msg_ids_in_msg: [151, 318, 0], node_ids_in_msg: [7, 8, 0] , time: 1267052561 #
aggregator, node_id: 2, sample: 71.499, missed_samples: 0, msg_ids_in_msg: [313, 316, 321], node_ids_in_msg: [4, 5, 6] , time: 1269131422 #
aggregator, node_id: 2, sample: 19.903, missed_samples: 0, msg_ids_in_msg: [314, 317, 322], node_ids_in_msg: [4, 5, 6] , time: 1273381385 #
aggregator, node_id: 3, sample: 39.104, missed_samples: 2, msg_ids_in_msg: [151, 320, 0], node_ids_in_msg: [7, 8, 0] , time: 1273841634 #
aggregator, node_id: 2, sample: 55.834, missed_samples: 0, msg_ids_in_msg: [315, 318, 323], node_ids_in_msg: [4, 5, 6] , time: 1276751110 #
aggregator, node_id: 2, sample: 50.148, missed_samples: 0, msg_ids_in_msg: [316, 319, 324], node_ids_in_msg: [4, 5, 6] , time: 1281607964 #
aggregator, node_id: 3, sample: 27.996, missed_samples: 2, msg_ids_in_msg: [151, 322, 0], node_ids_in_msg: [7, 8, 0] , time: 1281763520 #
aggregator, node_id: 2, sample: 43.018, missed_samples: 0, msg_ids_in_msg: [317, 320, 325], node_ids_in_msg: [4, 5, 6] , time: 1286568808 #
aggregator, node_id: 3, sample: 44.057, missed_samples: 2, msg_ids_in_msg: [151, 324, 0], node_ids_in_msg: [7, 8, 0] , time: 1289138406 #
aggregator, node_id: 2, sample: 23.544, missed_samples: 0, msg_ids_in_msg: [318, 321, 326], node_ids_in_msg: [4, 5, 6] , time: 1291404825 #
aggregator, node_id: 2, sample: 25.771, missed_samples: 0, msg_ids_in_msg: [319, 322, 327], node_ids_in_msg: [4, 5, 6] , time: 1295912638 #
aggregator, node_id: 3, sample: 33.674, missed_samples: 2, msg_ids_in_msg: [151, 326, 0], node_ids_in_msg: [7, 8, 0] , time: 1297482258 #
aggregator, node_id: 2, sample: 24.648, missed_samples: 0, msg_ids_in_msg: [320, 323, 328], node_ids_in_msg: [4, 5, 6] , time: 1299092320 #
aggregator, node_id: 2, sample: 59.908, missed_samples: 0, msg_ids_in_msg: [321, 324, 329], node_ids_in_msg: [4, 5, 6] , time: 1302482949 #
aggregator, node_id: 3, sample: 80.434, missed_samples: 2, msg_ids_in_msg: [151, 328, 0], node_ids_in_msg: [7, 8, 0] , time: 1305779131 #
aggregator, node_id: 2, sample: 56.823, missed_samples: 0, msg_ids_in_msg: [322, 325, 330], node_ids_in_msg: [4, 5, 6] , time: 1307350133 #
aggregator, node_id: 2, sample: 63.949, missed_samples: 0, msg_ids_in_msg: [323, 326, 331], node_ids_in_msg: [4, 5, 6] , time: 1310662659 #
aggregator, node_id: 3, sample: 45.474, missed_samples: 2, msg_ids_in_msg: [151, 330, 0], node_ids_in_msg: [7, 8, 0] , time: 1313122889 #
aggregator, node_id: 2, sample: 60.304, missed_samples: 0, msg_ids_in_msg: [324, 327, 332], node_ids_in_msg: [4, 5, 6] , time: 1313732968 #
aggregator, node_id: 2, sample: 55.117, missed_samples: 0, msg_ids_in_msg: [325, 328, 333], node_ids_in_msg: [4, 5, 6] , time: 1317787633 #
aggregator, node_id: 2, sample: 73.078, missed_samples: 0, msg_ids_in_msg: [326, 329, 334], node_ids_in_msg: [4, 5, 6] , time: 1321029726 #
aggregator, node_id: 3, sample: 25.057, missed_samples: 2, msg_ids_in_msg: [151, 332, 0], node_ids_in_msg: [7, 8, 0] , time: 1321458737 #
aggregator, node_id: 2, sample: 68.683, missed_samples: 0, msg_ids_in_msg: [327, 330, 335], node_ids_in_msg: [4, 5, 6] , time: 1325053264 #
aggregator, node_id: 2, sample: 71.785, missed_samples: 0, msg_ids_in_msg: [328, 331, 336], node_ids_in_msg: [4, 5, 6] , time: 1329381373 #
aggregator, node_id: 2, sample: 15.592, missed_samples: 0, msg_ids_in_msg: [329, 332, 337], node_ids_in_msg: [4, 5, 6] , time: 1332522023 #
aggregator, node_id: 3, sample: 17.462, missed_samples: 3, msg_ids_in_msg: [151, 334, 0], node_ids_in_msg: [7, 8, 0] , time: 1333544788 #
aggregator, node_id: 2, sample: 86.086, missed_samples: 0, msg_ids_in_msg: [330, 333, 338], node_ids_in_msg: [4, 5, 6] , time: 1337271911 #
aggregator, node_id: 2, sample: 32.396, missed_samples: 0, msg_ids_in_msg: [331, 334, 339], node_ids_in_msg: [4, 5, 6] , time: 1340451703 #
aggregator, node_id: 3, sample: 59.373, missed_samples: 2, msg_ids_in_msg: [151, 337, 0], node_ids_in_msg: [7, 8, 0] , time: 1341482264 #
aggregator, node_id: 2, sample: 38.619, missed_samples: 0, msg_ids_in_msg: [332, 335, 340], node_ids_in_msg: [4, 5, 6] , time: 1344131399 #
aggregator, node_id: 2, sample: 78.833, missed_samples: 0, msg_ids_in_msg: [333, 336, 341], node_ids_in_msg: [4, 5, 6] , time: 1348178250 #
aggregator, node_id: 3, sample: 26.700, missed_samples: 3, msg_ids_in_msg: [151, 339, 0], node_ids_in_msg: [7, 8, 0] , time: 1351568186 #
aggregator, node_id: 2, sample: 41.661, missed_samples: 0, msg_ids_in_msg: [334, 337, 342], node_ids_in_msg: [4, 5, 6] , time: 1352672035 #
aggregator, node_id: 2, sample: 67.784, missed_samples: 0, msg_ids_in_msg: [335, 338, 343], node_ids_in_msg: [4, 5, 6] , time: 1355951694 #
aggregator, node_id: 3, sample: 20.668, missed_samples: 2, msg_ids_in_msg: [151, 341, 0], node_ids_in_msg: [7, 8, 0] , time: 1358380688 #
aggregator, node_id: 2, sample: 40.440, missed_samples: 0, msg_ids_in_msg: [336, 339, 344], node_ids_in_msg: [4, 5, 6] , time: 1359982953 #
aggregator, node_id: 2, sample: 48.194, missed_samples: 0, msg_ids_in_msg: [337, 340, 345], node_ids_in_msg: [4, 5, 6] , time: 1363701694 #
aggregator, node_id: 3, sample: 18.930, missed_samples: 2, msg_ids_in_msg: [151, 343, 0], node_ids_in_msg: [7, 8, 0] , time: 1367013516 #
aggregator, node_id: 2, sample: 18.420, missed_samples: 0, msg_ids_in_msg: [338, 341, 346], node_ids_in_msg: [4, 5, 6] , time: 1367256394 #
aggregator, node_id: 2, sample: 25.737, missed_samples: 0, msg_ids_in_msg: [339, 342, 347], node_ids_in_msg: [4, 5, 6] , time: 1372079131 #
aggregator, node_id: 3, sample: 89.942, missed_samples: 2, msg_ids_in_msg: [151, 345, 0], node_ids_in_msg: [7, 8, 0] , time: 1374666916 #
aggregator, node_id: 2, sample: 47.767, missed_samples: 0, msg_ids_in_msg: [340, 343, 348], node_ids_in_msg: [4, 5, 6] , time: 1375727467 #
aggregator, node_id: 2, sample: 74.137, missed_samples: 0, msg_ids_in_msg: [341, 344, 349], node_ids_in_msg: [4, 5, 6] , time: 1380106338 #
aggregator, node_id: 3, sample: 28.797, missed_samples: 2, msg_ids_in_msg: [151, 347, 0], node_ids_in_msg: [7, 8, 0] , time: 1382107253 #
aggregator, node_id: 2, sample: 55.203, missed_samples: 0, msg_ids_in_msg: [342, 345, 350], node_ids_in_msg: [4, 5, 6] , time: 1384889197 #
aggregator, node_id: 2, sample: 64.741, missed_samples: 0, msg_ids_in_msg: [343, 346, 351], node_ids_in_msg: [4, 5, 6] , time: 1388701701 #
aggregator, node_id: 3, sample: 69.111, missed_samples: 2, msg_ids_in_msg: [151, 349, 0], node_ids_in_msg: [7, 8, 0] , time: 1390802569 #
aggregator, node_id: 2, sample: 47.752, missed_samples: 0, msg_ids_in_msg: [344, 347, 352], node_ids_in_msg: [4, 5, 6] , time: 1392795451 #
aggregator, node_id: 2, sample: 33.695, missed_samples: 0, msg_ids_in_msg: [345, 348, 353], node_ids_in_msg: [4, 5, 6] , time: 1396982940 #
aggregator, node_id: 3, sample: 22.077, missed_samples: 2, msg_ids_in_msg: [151, 351, 0], node_ids_in_msg: [7, 8, 0] , time: 1398122810 #
aggregator, node_id: 2, sample: 33.807, missed_samples: 0, msg_ids_in_msg: [346, 349, 354], node_ids_in_msg: [4, 5, 6] , time: 1401764211 #
aggregator, node_id: 3, sample: 20.120, missed_samples: 2, msg_ids_in_msg: [151, 353, 0], node_ids_in_msg: [7, 8, 0] , time: 1405646339 #
aggregator, node_id: 2, sample: 33.372, missed_samples: 0, msg_ids_in_msg: [347, 350, 355], node_ids_in_msg: [4, 5, 6] , time: 1405680767 #
aggregator, node_id: 2, sample: 77.013, missed_samples: 0, msg_ids_in_msg: [348, 351, 356], node_ids_in_msg: [4, 5, 6] , time: 1410365685 #
aggregator, node_id: 2, sample: 49.571, missed_samples: 0, msg_ids_in_msg: [349, 352, 357], node_ids_in_msg: [4, 5, 6] , time: 1414826706 #
aggregator, node_id: 3, sample: 99.537, missed_samples: 2, msg_ids_in_msg: [151, 356, 0], node_ids_in_msg: [7, 8, 0] , time: 1415021306 #
aggregator, node_id: 2, sample: 28.809, missed_samples: 1, msg_ids_in_msg: [350, 353, 358], node_ids_in_msg: [4, 5, 6] , time: 1419092338 #
aggregator, node_id: 3, sample: 71.493, missed_samples: 2, msg_ids_in_msg: [151, 358, 0], node_ids_in_msg: [7, 8, 0] , time: 1422911942 #
aggregator, node_id: 2, sample: 14.642, missed_samples: 0, msg_ids_in_msg: [351, 355, 359], node_ids_in_msg: [4, 5, 6] , time: 1423397017 #
aggregator, node_id: 2, sample: 54.236, missed_samples: 0, msg_ids_in_msg: [352, 356, 360], node_ids_in_msg: [4, 5, 6] , time: 1428131390 #
aggregator, node_id: 3, sample: 56.723, missed_samples: 1, msg_ids_in_msg: [151, 359, 0], node_ids_in_msg: [7, 8, 0] , time: 1428591619 #
aggregator, node_id: 2, sample: 62.331, missed_samples: 0, msg_ids_in_msg: [353, 357, 361], node_ids_in_msg: [4, 5, 6] , time: 1431467319 #
aggregator, node_id: 2, sample: 46.222, missed_samples: 0, msg_ids_in_msg: [354, 358, 362], node_ids_in_msg: [4, 5, 6] , time: 1434881395 #
aggregator, node_id: 2, sample: 58.797, missed_samples: 0, msg_ids_in_msg: [355, 359, 363], node_ids_in_msg: [4, 5, 6] , time: 1439506401 #
aggregator, node_id: 3, sample: 74.454, missed_samples: 3, msg_ids_in_msg: [151, 361, 0], node_ids_in_msg: [7, 8, 0] , time: 1440005690 #
aggregator, node_id: 2, sample: 37.305, missed_samples: 0, msg_ids_in_msg: [356, 360, 364], node_ids_in_msg: [4, 5, 6] , time: 1442975135 #
aggregator, node_id: 2, sample: 14.866, missed_samples: 0, msg_ids_in_msg: [357, 361, 365], node_ids_in_msg: [4, 5, 6] , time: 1447506415 #
aggregator, node_id: 3, sample: 68.781, missed_samples: 2, msg_ids_in_msg: [151, 364, 0], node_ids_in_msg: [7, 8, 0] , time: 1447685356 #
aggregator, node_id: 2, sample: 48.243, missed_samples: 0, msg_ids_in_msg: [358, 362, 366], node_ids_in_msg: [4, 5, 6] , time: 1451631396 #
aggregator, node_id: 2, sample: 39.280, missed_samples: 0, msg_ids_in_msg: [359, 363, 367], node_ids_in_msg: [4, 5, 6] , time: 1454873576 #
aggregator, node_id: 3, sample: 51.742, missed_samples: 2, msg_ids_in_msg: [151, 365, 0], node_ids_in_msg: [7, 8, 0] , time: 1455927590 #
aggregator, node_id: 2, sample: 60.385, missed_samples: 1, msg_ids_in_msg: [360, 364, 368], node_ids_in_msg: [4, 5, 6] , time: 1459232956 #
aggregator, node_id: 2, sample: 54.018, missed_samples: 0, msg_ids_in_msg: [361, 365, 370], node_ids_in_msg: [4, 5, 6] , time: 1463662560 #
aggregator, node_id: 3, sample: 49.697, missed_samples: 2, msg_ids_in_msg: [151, 367, 0], node_ids_in_msg: [7, 8, 0] , time: 1464810381 #
aggregator, node_id: 2, sample: 46.571, missed_samples: 0, msg_ids_in_msg: [362, 366, 371], node_ids_in_msg: [4, 5, 6] , time: 1468063223 #
aggregator, node_id: 2, sample: 47.635, missed_samples: 0, msg_ids_in_msg: [363, 367, 372], node_ids_in_msg: [4, 5, 6] , time: 1472193894 #
aggregator, node_id: 3, sample: 58.192, missed_samples: 2, msg_ids_in_msg: [151, 369, 0], node_ids_in_msg: [7, 8, 0] , time: 1473826021 #
aggregator, node_id: 2, sample: 63.889, missed_samples: 0, msg_ids_in_msg: [364, 368, 373], node_ids_in_msg: [4, 5, 6] , time: 1476311069 #
aggregator, node_id: 2, sample: 61.754, missed_samples: 0, msg_ids_in_msg: [365, 369, 374], node_ids_in_msg: [4, 5, 6] , time: 1480045440 #
aggregator, node_id: 3, sample: 9.196, missed_samples: 2, msg_ids_in_msg: [151, 371, 0], node_ids_in_msg: [7, 8, 0] , time: 1481466540 #
aggregator, node_id: 2, sample: 43.949, missed_samples: 0, msg_ids_in_msg: [366, 370, 375], node_ids_in_msg: [4, 5, 6] , time: 1484193908 #
aggregator, node_id: 3, sample: 43.647, missed_samples: 2, msg_ids_in_msg: [151, 373, 0], node_ids_in_msg: [7, 8, 0] , time: 1488359630 #
aggregator, node_id: 2, sample: 56.357, missed_samples: 0, msg_ids_in_msg: [367, 371, 376], node_ids_in_msg: [4, 5, 6] , time: 1488508587 #
aggregator, node_id: 2, sample: 69.195, missed_samples: 0, msg_ids_in_msg: [368, 372, 377], node_ids_in_msg: [4, 5, 6] , time: 1493399141 #
aggregator, node_id: 3, sample: 29.653, missed_samples: 2, msg_ids_in_msg: [151, 375, 0], node_ids_in_msg: [7, 8, 0] , time: 1495911941 #
aggregator, node_id: 2, sample: 50.386, missed_samples: 1, msg_ids_in_msg: [369, 373, 378], node_ids_in_msg: [4, 5, 6] , time: 1498357946 #
aggregator, node_id: 2, sample: 68.843, missed_samples: 0, msg_ids_in_msg: [371, 374, 379], node_ids_in_msg: [4, 5, 6] , time: 1503209491 #
aggregator, node_id: 3, sample: 45.724, missed_samples: 3, msg_ids_in_msg: [151, 377, 0], node_ids_in_msg: [7, 8, 0] , time: 1506232254 #
aggregator, node_id: 2, sample: 35.231, missed_samples: 0, msg_ids_in_msg: [372, 375, 380], node_ids_in_msg: [4, 5, 6] , time: 1507678274 #
aggregator, node_id: 2, sample: 32.134, missed_samples: 1, msg_ids_in_msg: [373, 376, 381], node_ids_in_msg: [4, 5, 6] , time: 1512373577 #
aggregator, node_id: 3, sample: 60.416, missed_samples: 2, msg_ids_in_msg: [151, 379, 0], node_ids_in_msg: [7, 8, 0] , time: 1515154121 #
aggregator, node_id: 2, sample: 65.184, missed_samples: 0, msg_ids_in_msg: [374, 377, 383], node_ids_in_msg: [4, 5, 6] , time: 1516920448 #
aggregator, node_id: 2, sample: 47.219, missed_samples: 0, msg_ids_in_msg: [375, 378, 384], node_ids_in_msg: [4, 5, 6] , time: 1520514204 #
aggregator, node_id: 3, sample: 48.198, missed_samples: 2, msg_ids_in_msg: [151, 381, 0], node_ids_in_msg: [7, 8, 0] , time: 1523021323 #
aggregator, node_id: 2, sample: 56.970, missed_samples: 0, msg_ids_in_msg: [376, 379, 385], node_ids_in_msg: [4, 5, 6] , time: 1523615770 #
aggregator, node_id: 2, sample: 35.948, missed_samples: 0, msg_ids_in_msg: [377, 380, 386], node_ids_in_msg: [4, 5, 6] , time: 1527805680 #
aggregator, node_id: 3, sample: 16.895, missed_samples: 3, msg_ids_in_msg: [151, 383, 0], node_ids_in_msg: [7, 8, 0] , time: 1532138518 #
aggregator, node_id: 2, sample: 61.986, missed_samples: 0, msg_ids_in_msg: [378, 381, 387], node_ids_in_msg: [4, 5, 6] , time: 1532232945 #
aggregator, node_id: 2, sample: 59.274, missed_samples: 0, msg_ids_in_msg: [379, 382, 388], node_ids_in_msg: [4, 5, 6] , time: 1536568889 #
aggregator, node_id: 2, sample: 56.763, missed_samples: 0, msg_ids_in_msg: [380, 383, 389], node_ids_in_msg: [4, 5, 6] , time: 1540293903 #
aggregator, node_id: 3, sample: 16.653, missed_samples: 3, msg_ids_in_msg: [151, 386, 0], node_ids_in_msg: [7, 8, 0] , time: 1542271328 #
aggregator, node_id: 2, sample: 42.859, missed_samples: 1, msg_ids_in_msg: [381, 384, 390], node_ids_in_msg: [4, 5, 6] , time: 1545162648 #
aggregator, node_id: 2, sample: 55.999, missed_samples: 0, msg_ids_in_msg: [382, 386, 391], node_ids_in_msg: [4, 5, 6] , time: 1549498598 #
aggregator, node_id: 3, sample: 26.519, missed_samples: 2, msg_ids_in_msg: [151, 388, 0], node_ids_in_msg: [7, 8, 0] , time: 1550779129 #
aggregator, node_id: 2, sample: 77.979, missed_samples: 0, msg_ids_in_msg: [383, 387, 392], node_ids_in_msg: [4, 5, 6] , time: 1552618017 #
aggregator, node_id: 2, sample: 6.038, missed_samples: 0, msg_ids_in_msg: [384, 388, 393], node_ids_in_msg: [4, 5, 6] , time: 1556248380 #
aggregator, node_id: 3, sample: 27.692, missed_samples: 2, msg_ids_in_msg: [151, 390, 0], node_ids_in_msg: [7, 8, 0] , time: 1558482252 #
aggregator, node_id: 2, sample: 70.118, missed_samples: 0, msg_ids_in_msg: [385, 389, 394], node_ids_in_msg: [4, 5, 6] , time: 1559701719 #
aggregator, node_id: 2, sample: 21.272, missed_samples: 0, msg_ids_in_msg: [386, 390, 395], node_ids_in_msg: [4, 5, 6] , time: 1564561106 #
aggregator, node_id: 3, sample: 39.671, missed_samples: 2, msg_ids_in_msg: [151, 393, 0], node_ids_in_msg: [7, 8, 0] , time: 1565997886 #
aggregator, node_id: 2, sample: 24.815, missed_samples: 0, msg_ids_in_msg: [387, 391, 396], node_ids_in_msg: [4, 5, 6] , time: 1568201707 #
aggregator, node_id: 2, sample: 51.369, missed_samples: 0, msg_ids_in_msg: [388, 392, 397], node_ids_in_msg: [4, 5, 6] , time: 1571490777 #
aggregator, node_id: 3, sample: 50.748, missed_samples: 3, msg_ids_in_msg: [151, 394, 0], node_ids_in_msg: [7, 8, 0] , time: 1575466655 #
aggregator, node_id: 2, sample: 22.271, missed_samples: 0, msg_ids_in_msg: [389, 393, 398], node_ids_in_msg: [4, 5, 6] , time: 1575779843 #
aggregator, node_id: 2, sample: 41.449, missed_samples: 0, msg_ids_in_msg: [390, 394, 399], node_ids_in_msg: [4, 5, 6] , time: 1580100150 #
aggregator, node_id: 3, sample: 33.374, missed_samples: 2, msg_ids_in_msg: [151, 397, 0], node_ids_in_msg: [7, 8, 0] , time: 1582576024 #
aggregator, node_id: 2, sample: 38.842, missed_samples: 0, msg_ids_in_msg: [391, 395, 400], node_ids_in_msg: [4, 5, 6] , time: 1584623587 #
aggregator, node_id: 2, sample: 48.407, missed_samples: 0, msg_ids_in_msg: [392, 396, 401], node_ids_in_msg: [4, 5, 6] , time: 1588443880 #
aggregator, node_id: 3, sample: 78.054, missed_samples: 3, msg_ids_in_msg: [151, 399, 0], node_ids_in_msg: [7, 8, 0] , time: 1593216551 #
aggregator, node_id: 2, sample: 52.420, missed_samples: 0, msg_ids_in_msg: [393, 397, 402], node_ids_in_msg: [4, 5, 6] , time: 1593420464 #
aggregator, node_id: 2, sample: 50.058, missed_samples: 1, msg_ids_in_msg: [394, 398, 403], node_ids_in_msg: [4, 5, 6] , time: 1597896942 #
aggregator, node_id: 2, sample: 43.252, missed_samples: 0, msg_ids_in_msg: [396, 399, 404], node_ids_in_msg: [4, 5, 6] , time: 1602162631 #
aggregator, node_id: 3, sample: 71.394, missed_samples: 2, msg_ids_in_msg: [151, 401, 0], node_ids_in_msg: [7, 8, 0] , time: 1602255688 #
aggregator, node_id: 2, sample: 49.937, missed_samples: 0, msg_ids_in_msg: [397, 400, 405], node_ids_in_msg: [4, 5, 6] , time: 1606311064 #
aggregator, node_id: 3, sample: 52.133, missed_samples: 2, msg_ids_in_msg: [151, 404, 0], node_ids_in_msg: [7, 8, 0] , time: 1609325993 #
aggregator, node_id: 2, sample: 15.105, missed_samples: 0, msg_ids_in_msg: [398, 401, 406], node_ids_in_msg: [4, 5, 6] , time: 1609842342 #
aggregator, node_id: 2, sample: 79.462, missed_samples: 0, msg_ids_in_msg: [399, 402, 407], node_ids_in_msg: [4, 5, 6] , time: 1613811081 #
aggregator, node_id: 3, sample: 22.640, missed_samples: 2, msg_ids_in_msg: [151, 405, 0], node_ids_in_msg: [7, 8, 0] , time: 1616505707 #
aggregator, node_id: 2, sample: 54.981, missed_samples: 0, msg_ids_in_msg: [400, 403, 408], node_ids_in_msg: [4, 5, 6] , time: 1617639197 #
aggregator, node_id: 2, sample: 38.970, missed_samples: 0, msg_ids_in_msg: [401, 404, 409], node_ids_in_msg: [4, 5, 6] , time: 1621803269 #
aggregator, node_id: 3, sample: 32.435, missed_samples: 2, msg_ids_in_msg: [151, 407, 0], node_ids_in_msg: [7, 8, 0] , time: 1624247898 #
aggregator, node_id: 2, sample: 58.746, missed_samples: 0, msg_ids_in_msg: [402, 405, 410], node_ids_in_msg: [4, 5, 6] , time: 1626412656 #
aggregator, node_id: 2, sample: 48.730, missed_samples: 0, msg_ids_in_msg: [403, 406, 411], node_ids_in_msg: [4, 5, 6] , time: 1630420450 #
aggregator, node_id: 3, sample: 62.885, missed_samples: 2, msg_ids_in_msg: [151, 409, 0], node_ids_in_msg: [7, 8, 0] , time: 1632000370 #
aggregator, node_id: 2, sample: 58.029, missed_samples: 0, msg_ids_in_msg: [404, 407, 412], node_ids_in_msg: [4, 5, 6] , time: 1635248491 #
aggregator, node_id: 2, sample: 18.011, missed_samples: 0, msg_ids_in_msg: [405, 408, 413], node_ids_in_msg: [4, 5, 6] , time: 1640068820 #
aggregator, node_id: 3, sample: 23.411, missed_samples: 2, msg_ids_in_msg: [151, 411, 0], node_ids_in_msg: [7, 8, 0] , time: 1641521324 #
aggregator, node_id: 2, sample: 22.261, missed_samples: 0, msg_ids_in_msg: [406, 409, 414], node_ids_in_msg: [4, 5, 6] , time: 1643045440 #
aggregator, node_id: 2, sample: 57.568, missed_samples: 0, msg_ids_in_msg: [407, 410, 415], node_ids_in_msg: [4, 5, 6] , time: 1647850140 #
aggregator, node_id: 3, sample: 38.147, missed_samples: 2, msg_ids_in_msg: [151, 413, 0], node_ids_in_msg: [7, 8, 0] , time: 1650630682 #
aggregator, node_id: 2, sample: 44.150, missed_samples: 1, msg_ids_in_msg: [408, 411, 416], node_ids_in_msg: [4, 5, 6] , time: 1651904826 #
aggregator, node_id: 2, sample: 49.080, missed_samples: 0, msg_ids_in_msg: [409, 412, 418], node_ids_in_msg: [4, 5, 6] , time: 1655795349 #
aggregator, node_id: 3, sample: 61.613, missed_samples: 2, msg_ids_in_msg: [151, 416, 0], node_ids_in_msg: [7, 8, 0] , time: 1658193204 #
aggregator, node_id: 2, sample: 35.038, missed_samples: 0, msg_ids_in_msg: [410, 413, 419], node_ids_in_msg: [4, 5, 6] , time: 1660334421 #
aggregator, node_id: 2, sample: 29.922, missed_samples: 0, msg_ids_in_msg: [411, 414, 420], node_ids_in_msg: [4, 5, 6] , time: 1664232954 #
aggregator, node_id: 3, sample: 83.060, missed_samples: 2, msg_ids_in_msg: [151, 418, 0], node_ids_in_msg: [7, 8, 0] , time: 1665247794 #
aggregator, node_id: 2, sample: 25.813, missed_samples: 0, msg_ids_in_msg: [412, 415, 421], node_ids_in_msg: [4, 5, 6] , time: 1667623571 #
aggregator, node_id: 2, sample: 63.121, missed_samples: 0, msg_ids_in_msg: [413, 416, 422], node_ids_in_msg: [4, 5, 6] , time: 1671420465 #
aggregator, node_id: 3, sample: 64.890, missed_samples: 2, msg_ids_in_msg: [151, 420, 0], node_ids_in_msg: [7, 8, 0] , time: 1674060361 #
aggregator, node_id: 2, sample: 39.604, missed_samples: 0, msg_ids_in_msg: [414, 417, 423], node_ids_in_msg: [4, 5, 6] , time: 1675225133 #
aggregator, node_id: 2, sample: 41.884, missed_samples: 0, msg_ids_in_msg: [415, 418, 424], node_ids_in_msg: [4, 5, 6] , time: 1679592323 #
aggregator, node_id: 3, sample: 12.228, missed_samples: 2, msg_ids_in_msg: [151, 422, 0], node_ids_in_msg: [7, 8, 0] , time: 1681982267 #
aggregator, node_id: 2, sample: 34.884, missed_samples: 0, msg_ids_in_msg: [416, 419, 425], node_ids_in_msg: [4, 5, 6] , time: 1683303269 #
aggregator, node_id: 2, sample: 26.471, missed_samples: 0, msg_ids_in_msg: [417, 420, 426], node_ids_in_msg: [4, 5, 6] , time: 1687803278 #
aggregator, node_id: 3, sample: 40.057, missed_samples: 2, msg_ids_in_msg: [151, 424, 0], node_ids_in_msg: [7, 8, 0] , time: 1688833731 #
aggregator, node_id: 2, sample: 38.493, missed_samples: 0, msg_ids_in_msg: [418, 421, 427], node_ids_in_msg: [4, 5, 6] , time: 1692623606 #
aggregator, node_id: 2, sample: 44.018, missed_samples: 0, msg_ids_in_msg: [419, 422, 428], node_ids_in_msg: [4, 5, 6] , time: 1696279737 #
aggregator, node_id: 3, sample: 64.587, missed_samples: 2, msg_ids_in_msg: [151, 426, 0], node_ids_in_msg: [7, 8, 0] , time: 1696982237 #
aggregator, node_id: 2, sample: 62.639, missed_samples: 0, msg_ids_in_msg: [420, 423, 429], node_ids_in_msg: [4, 5, 6] , time: 1699545446 #
aggregator, node_id: 2, sample: 49.745, missed_samples: 0, msg_ids_in_msg: [421, 424, 430], node_ids_in_msg: [4, 5, 6] , time: 1703686086 #
aggregator, node_id: 3, sample: 76.268, missed_samples: 2, msg_ids_in_msg: [151, 428, 0], node_ids_in_msg: [7, 8, 0] , time: 1704505682 #
aggregator, node_id: 2, sample: 61.894, missed_samples: 0, msg_ids_in_msg: [422, 425, 431], node_ids_in_msg: [4, 5, 6] , time: 1708123581 #
aggregator, node_id: 3, sample: 79.903, missed_samples: 2, msg_ids_in_msg: [151, 430, 0], node_ids_in_msg: [7, 8, 0] , time: 1711833811 #
aggregator, node_id: 2, sample: 82.753, missed_samples: 0, msg_ids_in_msg: [423, 426, 432], node_ids_in_msg: [4, 5, 6] , time: 1712740747 #
