source, node_id: 5, sample: 76, mean: 48.110, variance: 1007.957 , time: 833609655 #
source, node_id: 5, sample: 49, mean: 47.580, variance: 978.643 , time: 838046995 #
source, node_id: 5, sample: 92, mean: 48.430, variance: 981.185 , time: 843570467 #
source, node_id: 5, sample: 39, mean: 47.880, variance: 961.005 , time: 847648422 #
source, node_id: 5, sample: 92, mean: 48.750, variance: 961.327 , time: 852124984 #
source, node_id: 5, sample: 55, mean: 48.340, variance: 939.224 , time: 856718880 #
source, node_id: 5, sample: 30, mean: 48.490, variance: 931.449 , time: 862523637 #
source, node_id: 5, sample: 47, mean: 48.139, variance: 920.120 , time: 868054829 #
source, node_id: 5, sample: 26, mean: 47.849, variance: 924.467 , time: 873547063 #
source, node_id: 5, sample: 19, mean: 47.840, variance: 925.034 , time: 877968875 #
source, node_id: 5, sample: 82, mean: 48.450, variance: 929.127 , time: 882664189 #
source, node_id: 5, sample: 55, mean: 48.139, variance: 915.360 , time: 886851695 #
source, node_id: 5, sample: 32, mean: 48.349, variance: 904.127 , time: 891125172 #
source, node_id: 5, sample: 85, mean: 48.560, variance: 915.066 , time: 895250042 #
source, node_id: 5, sample: 42, mean: 48.430, variance: 915.065 , time: 900210987 #
source, node_id: 5, sample: 3, mean: 47.700, variance: 927.570 , time: 904476582 #
source, node_id: 5, sample: 28, mean: 47.529, variance: 931.349 , time: 908890780 #
source, node_id: 5, sample: 71, mean: 48.020, variance: 930.099 , time: 914171762 #
source, node_id: 5, sample: 34, mean: 47.650, variance: 926.647 , time: 918414202 #
